343| 263259165|exness
344| 159153965|Exness
345| 183723795|Exness
346| 257231830|Exness
347| 183693235|Exness
348| 257192386|Exness
349| 159816396|Exness
350| 183758423|Exness
351| 201486701|Exness
352| 159768177|Exness
353| 257248840|Exness
354| 159779779|Exness
355| 186994114|Exness
356| 183384492|Exness
357| 211067001|valetax
358| 159246971|EXNESS
359| 257250074|EXNESS
360| 183780075|EXNESS
361| 257250080|EXNESS
362| 257250086|EXNESS
363| 257250091|EXNESS
364| 257250093|EXNESS
365| 263259618|EXNESS
366| 159817138|EXNESS
367| 274979824|Exness
368| 43301596|Fbs
369| 112139683|Fbs
370| 43302442|Fbs
371| 112139682|Fbs
372| 28727278|Fbs
373| 28727285|Fbs
374| 263259324|Exness
375| 159716845|Exness
376| 159716850|Exness
377| 159775769|Exness
378| 183782654|Exness
379| 28727741|Fbs
380| 112140124|Fbs
381| 28727743|Fbs
382| 28712702|Fbs
383| 43302899|Fbs
384| 43302915|Fbs
385| 28727754|Fbs
386| 28727618|Fbs
387| 183783603|Exness
388| 183784921|Exness
389| 183784924|Exness
390| 257254603|Exness
391| 257254605|Exness
392| 159818689|Exness
393| 183487023|Exness
394| 275500459|Exness
395| 263102735|Exness
396| 257245950|Exness
397| 263263402|Exness
398| 159820416|Exness
399| 159820417|Exness
400| 263263409|Exness
401| 257254114|Exness
402| ‎257254116|Exness
403| ‎257254120|Exness
404| ‎257253832|Exness
405| ‎263262934|Exness
406| ‎263262938|Exness
407| ‎263262939|Exness
408| ‎159820022|Exness
409| ‎159820026|Exness
410| ‎159820027|Exness
411| ‎159820029|Exness
412| ‎183784398|Exness
413| ‎183784401|Exness
414| ‎183784403|Exness
415| ‎183784405|Exness
416| 263259899|Exness
417| 257254649|Exness
418| 183785004|Exness
419| 257252200|Exness
420| 263260989|Exness
421| 263260999|Exness
422| 183724338|Exness
423| 159818717|Exness
424| 257184213|Exness
425| 263211244|Exness
426| 263245456|Exness
427| 183748336|Exness
428| 263247063|Exness
429| 159736587|Exness
430| 183785007|Exness
431| 263263411|Exness
432| 183661472|Exness
433| 263233233|Exness
434| 257178936|Exness
435| 159416553|Exness
436| 183451488|Exness
437| 159515452|Exness
438| 263256072|Exness
439| 183671685|Exness
440| 257116722|Exness
441| 263230779|Exness
442| 263231445|Exness
443| 257226613|Exness
444| 183785085|Exness
445| 183785086|Exness
446| 257254692|Exness
447| 183759590|Exness
448| 257254693|Exness
449| 159811260|Exness
450| 159764138|Exness
451| 111175023|Exness
452| 141117294|Exness
453| 87200865|Exness
454| 183785126|Exness
455| 87201068|Exness
456| 263260892|Exness
457| 263260891|Exness
458| 159818424|Exness
459| 257220312|Exness
460| 159820518|Exness
461| 20861607|Exness
462| 20861606|Exness
463| 20861605|Exness
464| 20861604|Exness
465| 183785225|Exness
466| 159664371|Exness
467| 263128842|Exness
468| 257110132|Exness
469| 183598012|Exness
470| 159806401|Exness
471| 257187015|Exness
472| 257206285|Exness
473| 263221543|Exness
474| 263243179|Exness
475| 263263382|Exness
476| 257255086|Exness
477| 183782135|Exness
478| 263261329|Exness
479| 257252344|Exness
480| 257254004|Exness
481| 263262839|Exness
482| 159819960|Exness
483| 183784272|Exness
484| 159819961|Exness
485| 257254006|Exness
486| 183784273|Exness
487| 183766801|Exness
488| 411288169|Exness
489| 411632471|Exness
490| 263263819|Exness
491| 90857991|Finex
492| 265653634|Exness
493| 183786151|Exness
494| 43298489|Fbs
495| 43302710|FBS
496| 28728996|FBS
497| 257253075|Exness
498| 183783839|Exness
499| 183783843|Exness
500| 183783844|Exness
501| 183783845|Exness
502| 257253616|Exness
503| 257253617|Exness
504| 257253503|Exness
505| 257253509|Exness
506| 183785707|Exness
507| 263259950|Exness
508| 183693308|Exness
509| 183438094|Exness
510| 263243734|Exness
511| 263264850|exness
512| 159821659|exness
513| 159821661|exness
514| 183786929|exness
515| 183786932|exness
516| 183786936|exness
517| 183786937|exness
518| 257256357|exness
519| 263264842|exness
520| 263264846|exness
521| 257204783|Exness
522| 257251208|Exness
523| 183787323|Exness
524| 159822026|Exness
525| 263265344|Exness
526| 159822028|Exness
527| 159821351|Exness
528| 183786852|Exness
529| 183787806|Exness
530| 128478464|Exness
531| 267615447|Exness
532| 411648386|Exness
533| 128478475|Exness
534| 257257161|Exness
535| 272990793|Exness
536| 159821516|exness
537| 159821515|exness
538| 159821514|exness
539| 257256159|exness
540| 257256158|exness
541| 183786733|exness
542| 183786732|exness
543| 257256156|exness
544| 183786724|exness
545| 159820796|exness
546| 183728310|exness
547| 183728291|exness
548| 263233317|exness
549| 257229076|exness
550| 263228817|exness
551| 263173533|exness
552| 263173532|exness
553| 263173527|exness
554| 263162308|exness
555| 183661965|exness
556| 159812541|Exness
557| 183773967|Exness
558| 263263198|Exness
559| 159816133|Exness
560| 159816644|Exness
561| 183778698|Exness
562| 263263785|Exness
563| 263229062|Exness
564| 159758961|Exness
565| 257244876|Exness
566| 415097271|Exness
567| 159820134|Exness
568| 159821952|Exness
569| 159821957|Exness
570| 257257607|Exness
571| 183727519|Exness
572| 183788366|Exness
573| 263265940|Exness
574| 270763387|Exness
575| 183778182|Exness
576| 267608971|Exness
577| 265650556|Exness
578| 257256472|Exness
579| 257256473|Exness
580| 257256474|Exness
581| 263264964|Exness
582| 257256475|Exness
583| 263265050|Exness
584| 159821814|Exness
585| 263265062|Exness
586| 263265064|Exness
587| 159821816|Exness
588| 257256688|Exness
589| 159821872|Exness
590| 183787278|Exness
591| 159821874|Exness
592| 257256693|Exness
593| 183781777|Exness
594| 263266323|Exness
595| 20979607|Vantage
596| 405707722|Exness
597| 263260575|Exness
598| 263193515|Exness
599| 109487993|Exness
600| 28730274|Fbs
601| 265657095|Exness
602| 183750392|Eeness
603| 183735326|Exness
604| 257251889|Exness
605| 257254763|Exness
606| 159820437|Exness
607| 183778182|Exness
608| 183788454|Exness
609| 257253847|Exness
610| 263266540|Exness
611| 159822991|Exness
612| 263266534|Exness
613| 263266535|Exness
614| 263266538|Exness
615| 159823079|Exness
616| 183440141|Exness
617| 159823085|Exness
618| 263266674|Exness
619| 183789274|Exness
620| 183714423|Exness
621| 183776629|Exness
622| 159823103|Exness
623| 183786874|Exness
624| 263264801|Exness
625| 183778182|Exness
626| 183788454|Exness
627| 257253847|Exness
628| 159819746|Exness
629| 183789262|Exness
630| 183789300|Exness
631| 257258442|Exness
632| 183789304|Exness
633| 263255331|Exness
634| 159373225|Exness
635| 159823113|Exness
636| 263266711|Exness
637| 159823144|Exness
638| 257258447|Exness
639| 20979607|Vantage
640| 405707722|Exness
641| 263265543|Exness
642| 128480487|Exness
643| 183787317|Exness
644| 257256715|Exness
645| 263266705|exness
646| 263266727|exness
647| 159823158|exness
648| 257258464|exness
649| 159823162|exness
650| 263266731|exness
651| 183789329|exness
652| 183789332|exness
653| 183789334|exness
654| 257258477|exness
655| 263264801|Exness
656| 159823103|Exness
657| 183786874|Exness
658| 257258687|exness
659| 183779656|Exness
660| 257258687|exness
661| 257258696|exness
662| 183789629|exness
663| 183789632|exness
664| 183762036|Exness
665| 159771552|Exness
666| 183706680|Exness
667| 263267039|Exness
668| 263264196|Exness
669| 102307928|Hfm
670| 102366999|Hfm
671| 159796757|Exness
672| 159823531|Exness
673| 257258921|Exness
674| 183789900|Exness
675| 159823531|Exness
676| 263189024|Exness
677| 159735862|Exness
678| 159240666|Exness
679| 213425138|Exness
680| 159823792|exness
681| 159823803|Exness
682| 183790113|Exness
683| 183790342|Exness
684| 159823831|Exness
685| 183790374|Exness
686| 257259345|Exness
687| 159805124|Exness
688| 183656972|Exness
689| 263163409|Exness
690| 159823639|Exness
691| 159823644|Exness
692| 183790068|Exness
693| 263267220|Exness
694| 159823695|Exness
695| 257259127|Exness
696| 183790151|Exness
697| 183790152|Exness
698| 183790153|Exness
699| 257259129|Exness
700| 257259130|Exness
701| 257259132|Exness
702| 263267270|Exness
703| 159823699|Exness
704| 263267272|Exness
705| 257259133|Exness
706| 257259135|Exness
707| 257259136|Exness
708| 183790160|Exness
709| 257204445|Exness
710| 272992261|Exness
711| 257189111|Exness
712| 159818518|Exness
713| 159822314|Exness
714| 159823148|Exness
715| 159823150|Exness
716| 257258452|Exness
717| 263266718|Exness
718| 263266718|Exness
719| 257258456|Exness
720| 183789315|Exness
721| 257258459|Exness
722| 263266722|Exness
723| 257258462|Exness
724| 263266725|Exness
725| 159823156|Exness
726| 263266851|Exness
727| 183789494|Exness
728| 263255963|Exness
729| 105006947|Exness
730| 263163489|Exness
731| 183787353|Exness
732| 257256824|Exness
733| 263163489|Exness
734| 183789628|Exness
735| 194820087|Exness
736| 194819184|Exness
737| 265659138|Exness
738| 257188957|Exness
739| 183397935|Exness
740| 257259764|Exness
741| 275811094|Exness
742| 183778519|Exness
743| 263265915|Exness
744| 159822455|Exness
745| 183788274|Exness
746| 159822461|Exness
747| 159823863|Exness
748| 159823556|Exness
749| 183788017|Exness
750| 183791023|Exness
751| 257259816|Exness
752| 183791394|Exness
753| 183791395|Exness
754| 159824522|Exness
755| 159824523|Exness
756| 183791399|Exness
757| 183791405|Exness
758| 183791313|Exness
759| 263268066|Exness
760| 263268065|Exness
761| 183791413|Exness
762| 183791412|Exness
763| 263268063|Exness
764| 257260131|Exness
765| 159824542|Exness
766| 159429668|Exness
767| 213445738|exness
768| 246000471|exness
769| 213445739|exness
770| 218367866|exness
771| 211114268|Valetax
772| 263196318|Exness
773| 257260169|Exness
774| 263268089|Exness
775| 263268091|Exness
776| 183791464|Exness
777| 183787400|Exness
778| 263266220|Exness
779| 183788259|Exness
780| 257196501|Exness
781| 263212150|Exness
782| 263265845|Exness
783| 183790759|Exness
784| 257259628|Exness
785| 263268073|Exness
786| 257260152|Exness
787| 183786333|Exness
788| 183786337|Exness
789| 183788509|Exness
790| 257256778|Exness
791| 159824621|Exness
792| 183791555|Exness
793| 183791556|Exness
794| 159824388|Exness
795| 183790726|exness
796| 159824088|exness
797| 263268208|Exness
798| 246000604|Exness
799| 211110336|Valatex
800| 263268213|Exness
801| 159824666|Exness
802| 183791620|Exness
803| 183791623|Exness
804| 183699894|Exness
805| 183710961|Exness
806| 425004076|exness
807| 159824657|Exness
808| 263268234|Exness
809| 257183333|Exness
810| 200241817|Exness
811| 257258872|Exness
812| 183789845|Exness
813| 263267088|Exness
814| 263267090|Exness
815| 263267090|Exness
816| 263267092|Exness
817| 183789857|Exness
818| 128480885|Exness
819| 183789868|Exness
820| 263267097|Exness
821| 257258893|Exness
822| 257258897|Exness
823| 159823511|Exness
824| 263267104|Exness
825| 263267109|Exness
826| 159823518|Exness
827| 263267120|Exness
828| 267520087|Exness
829| 159590591|Exness
830| 183791851|Exness
831| 159824419|Exness
832| 257259967|Exness
833| 411394644|Exness
834| 183792008|Exness
835| 265659188|Exness
836| 411654643|Exness
837| 265659880|Exness
838| 411654652|Exness
839| 257260255|Exness
840| 263268190|Exness
841| 257260268|Exness
842| 257260270|Exness
843| 159824665|Exness
844| 183791618|Exness
845| 159824814|Exness
846| 263268387|Exness
847| 263260409|Exness
848| 183789530|Exness
849| 183789542|Exness
850| 159823321|Exness
851| 183789772|Exness
852| 183789775|Exness
853| 183789779|Exness
854| 263267049|Exness
855| 159823456|Exness
856| 159823457|Exness
857| 257258818|Exness
858| 257258822|Exness
859| 183789792|Exness
860| 257258823|Exness
861| 263267057|Exness
862| 159823462|Exness
863| 159823463|Exness
864| 183789797|Exness
865| 257258831|Exness
866| 183789802|Exness
867| 159073441|Exness
868| 183783739|Exness
869| 159813645|Exness
870| 257259738|Exness
871| 159825009|Exness
872| 183792138|Exness
873| 159825009|Exness
874| 183792138|Exness
875| 263265604|Exness
876| 257296339|Exness
877| 183792713|Exness
878| 183792714|Exness
879| 263269175|Exness
880| 183792715|Exness
881| 257260591|Exness
882| 257260505|Exness
883| 183791262|Exness
884| 159824450|Exness
885| 159824281|Exness
886| 183791368|Exness
887| 183792268|Exness
888| 257260766|Exness
889| 257201922|exness
890| 194827639|exness
891| 263269178|exness
892| 159825394|exness
893| 109509145|Exness
894| 159821967|Exness
895| 411581441|Exness
896| 211122251|Exness
897| 183792037|Exness
898| 257260656|Exness
899| 159825382|Exness
900| 183792701|Exness
901| 257261092|Exness
902| 102356615|Hfm
903| 257260925|Exness
904| 183791766|Exness
905| 183792786|EXNESS
906| 183792788|EXNESS
907| 159825460|EXNESS
908| 159825365|Exness
909| 159825500|Exness
910| 257261232|Exness
911| 257261273|Exness
912| 183792952|Exness
913| 183792954|Exness
914| 257261271|Exness
915| 263269394|Exness
916| 183792694|Exness
917| 183792162|Exness
918| 183792163|Exness
919| 211122872|Valetax
920| 211123050|Valetax
921| 183791901|exness
922| 263268469|exness
923| 183791902|exness
924| 257260483|exness
925| 257260484|exness
926| 159824865|exness
927| 183791904|exness
928| 257260485|exness
929| 183791905|exness
930| 263268474|exness
931| 159825746|Exness
932| 263269678|Exness
933| 183793250|Exness
934| 159825753|Exness
935| 159825756|Exness
936| 183793380|Exness
937| 257261571|Exness
938| 257261572|Exness
939| 257261573|Exness
940| 183793377|Exness
941| 257261297|Exness
942| 183789623|Exness
943| 159825239|Exness
944| 263268999|Exness
945| 211122917|Exness
946| 257261313|Exness
947| 257255859|Exness
948| 159758646|Exness
949| 159796075|Exness
950| 263264409|Exness
951| 194775882|Exness
952| 183706890|Exness
953| 22662689|Vtmarkets
954| 22662639|Vtmarkets
955| 22662686|Vtmarkets
956| 22662670|Vtmarkets
957| 20947249|Vtmarkets
958| 20947304|Vtmarkets
959| 183793016|Exness
960| 263269698|Exness
961| 183792057|Exness
962| 159825903|Exness
963| 257260747|Exness
964| 159825088|Exness
965| 263268769|Exness
966| 159825090|Exness
967| 257260752|Exness
968| 183792250|Exness
969| 263269897|Exness
970| 159825151|Exness
971| 159825229|Exness
972| 159825587|Exness
973| 183792450|Exness
974| 257260794|Exness
975| 263268967|Exness
976| 263269929|Exness
977| 263270141|Exness
978| 211123440|Exness
979| 159825365|Exness
980| 159825500|Exness
981| 257261232|Exness
982| 257262030|Exness
983| 257262032|Exness
984| 159826194|Exness
985| 183793953|Exness
986| 159826184|Exness
987| 159826180|Exness
988| 159826183|Exness
989| 183793942|Exness
990| 257262021|Exness
991| 257262023|Exness
992| 263270307|Exness
993| 263270311|Exness
994| 263270312|Exness
995| 263270314|Exness
996| 257262026|Exness
997| 263270297|Exness
998| 257259909|Exness
999| 257259910|Exness
1000| 257259911|Exness
263272619|exness
263272204|exness
263272202|exness
263272201|exness
263270517|exness
263270514|exness
263270513|exness
263270512|exness
257264048|exness
257262204|exness
257135902|exness
183796290|exness
183795843|exness
183794152|exness
183794149|exness
183794147|exness
183794146|exness
183790525|exness
159827820|exness
159826334|exness
